Sample File	C:\Documents and Settings\bostonair\Desktop\OlinCollege\No Filter\Baseline2.S80
Classifier Model	3080
DMA Model	3085
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01905
DMA Characteristic Length(cm)	0.04987
CPC Model	3775 Low Flow
Gas Viscosity (kg/(m*s))	1.822e-005
Mean Free Path (m)	6.642e-008
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	TRUE
Gas Density	0.0012
Units	dw/dlogDp
Weight	Number
Sample #	51
Date	03/10/17
Start Time	18:18:34
Diameter Midpoint
Upper Size(nm)	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634	159.634
Density(g/cc)	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2
Title																																																			
Status Flag	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan
td(s)	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93	2.93
tf(s)	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657	0.783657
D50(nm)	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41	1284.41
Median(nm)	24.0192	26.4409	8.69499	8.81734	8.90245	9.00477	8.866	9.23627	9.20645	9.17851	9.06634	9.06926	9.13377	9.13504	9.12183	9.25532	9.49748	9.46984	9.65225	9.44897	9.86636	9.84151	9.97494	9.97552	10.1919	10.3838	10.3515	10.5726	10.648	10.8457	10.877	11.1252	11.0958	11.1309	11.5843	11.222	11.6603	11.6286	11.903	11.8991	12.0222	11.899	12.0701	12.1635	12.0815	12.6083	12.4556	12.7963	12.4512	13.4285	13.7814
Mean(nm)	36.3611	37.906	10.926	9.51173	9.61331	9.74449	9.7474	10.1336	10.1461	10.1264	10.1044	10.1034	10.1846	10.1899	10.188	10.7728	11.2065	11.1144	11.4045	11.3287	12.2136	12.236	12.4493	12.5644	12.8196	13.0847	13.1835	13.5792	13.6698	13.8649	14.2025	14.459	14.4517	14.824	15.2136	15.0993	15.4758	15.798	16.2402	16.3525	16.3997	17.1426	17.4147	17.4399	17.5389	18.1475	18.4991	19.6688	19.2709	20.1644	20.5556
Geo. Mean(nm)	25.657	27.6348	9.45045	9.21993	9.32127	9.43009	9.35995	9.66265	9.68723	9.66839	9.62895	9.65111	9.71621	9.72422	9.72534	9.98362	10.2901	10.2548	10.4672	10.3089	10.8333	10.8483	10.9836	11.0408	11.2192	11.4455	11.4554	11.6837	11.7572	11.8726	12.0648	12.2474	12.2379	12.4567	12.7166	12.5282	12.8491	12.9587	13.3003	13.2855	13.3921	13.6879	13.8824	13.8363	13.8782	14.3853	14.4417	15.132	14.6133	15.4874	15.8833
Mode(nm)	7.36525	8.50526	7.36525	7.63506	7.36525	7.63506	7.63506	7.36525	7.36525	7.63506	7.36525	7.36525	7.36525	7.36525	7.36525	7.63506	7.63506	7.63506	7.63506	7.63506	7.91476	8.2047	7.91476	7.36525	7.36525	8.81683	7.91476	7.36525	7.91476	8.50526	8.50526	10.5545	8.81683	9.13982	7.91476	7.36525	8.81683	9.13982	8.50526	8.81683	9.13982	7.91476	11.3419	8.50526	9.13982	9.13982	10.9411	10.1815	8.50526	7.91476	8.50526
Geo. Std. Dev.	2.2633	2.1751	1.48202	1.23688	1.24459	1.24989	1.27061	1.29345	1.29394	1.29558	1.30251	1.2986	1.30369	1.30546	1.30616	1.36719	1.40414	1.39631	1.41087	1.42493	1.48579	1.48766	1.49867	1.50908	1.52357	1.52298	1.53693	1.56466	1.56316	1.57671	1.59488	1.60221	1.60195	1.61604	1.63257	1.64708	1.64788	1.68118	1.68674	1.70356	1.69209	1.74463	1.74689	1.75699	1.77497	1.76895	1.81225	1.84117	1.87877	1.85834	1.85713
Total Concentration(#/cm³)	2815.9	2523.47	35996.2	359470	424175	347939	214208	170872	177070	193456	188541	198162	197007	206982	212022	197003	187979	167484	119448	81794	50990.1	50742.5	45608.1	43147.4	39987.5	37003.1	33856.2	30184.3	28218.4	26504.2	23615.7	22202.4	21488.9	19674.9	17994.7	17820.7	16368.9	15026.5	13630.7	13288.6	12564.6	11267.9	10752.8	10279.4	9880.76	9414.35	8349.72	7679.74	7737.36	6960.35	6535.85
Comment																																																			
