Sample File	D:\OlinCollege\All_data\OlinCollege\Austin Air NO PREFILTER\Low2.S80
Classifier Model	3080
DMA Model	3085
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01905
DMA Characteristic Length(cm)	0.04987
CPC Model	3775 Low Flow
Gas Viscosity (kg/(m*s))	1.822e-005
Mean Free Path (m)	6.642e-008
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	TRUE
Gas Density	0.0012
Units	dw/dlogDp
Weight	Number
Sample #	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
Date	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17
Start Time	12:15:00	12:20:03	12:25:03	12:30:03	12:35:03	12:40:03	12:45:03	12:50:03	12:55:03	13:00:03	13:05:03	13:10:03	13:15:03	13:20:03	13:25:03	13:30:03	13:35:03	13:40:03	13:45:03	13:50:03	13:55:03	14:00:03
Diameter Midpoint
 59.4	295.784	16865.2	12861.4	11018.5	9704.24	9228.34	8512.52	9622.09	6091.15	5051.27	3755.8	2293.46	1695.84	1550.21	1020.13	655.647	392.952	606.575	367.694	358.023	308.553	97.2983
 61.5	247.951	15808.5	12263.8	12421.4	10891.7	10019.3	9050.44	9655.97	6191.45	4634.89	3400.67	2190.74	2115.22	1276.2	987.163	586.057	387.077	413.801	398.955	314.872	284.089	124.877
 63.8	305.727	14938.7	11734.5	11583.6	9350.92	9016.49	8188.68	9258.25	6278.71	5137.46	3493.63	2699.85	1462.98	1227.53	1238.53	710.099	591.947	293.929	244.872	216.472	179.582	101.348
 66.1	331.419	14491.2	11756.1	10461.9	10381	9371.95	7923.56	8581.98	6281.6	4379.33	3136.55	2362.24	1689.79	1409.09	983.326	869.29	409.701	288.414	476.934	432.503	221.463	148.03
 68.5	196.466	13669.6	11464.8	10466.1	9927.2	10414.2	9422.65	9320.7	6738.68	5152.38	2905.73	2730.97	1672.96	1224.7	851.247	586.818	305.806	538.548	377.396	223.707	95.0984	114.503
 71.0	75.2144	11653.4	10300.8	10005.2	8499.72	7439.84	8301.72	7079.25	6258.68	4565.21	2043.54	1644.9	1164.05	855.538	774.54	620.902	505.914	186.222	221.457	180.763	192.503	96.0237
 73.7	223.135	10498.9	10135.5	8432.93	7724.12	7403.43	7245.42	7829.88	5246.8	3585.95	2395.43	1907.13	990.07	990.699	452.964	467.201	211.639	274.103	317.651	208.225	100.556	129.327
 76.4	65.7775	10626.7	9489.18	8354.42	7985.48	7099.17	7186.24	6654.11	5000.34	3664.88	2719.88	1533.56	1400.22	819.098	615.267	578.281	513.18	199.9	123.286	120.929	116.252	29.5075
 79.1	195.701	10408.6	9483.95	8731.33	8054.26	7089.49	7325.56	7835.32	5331.22	3787.49	2530.04	1873.49	1343.77	854.619	738.653	426.892	382.867	209.523	281.031	115.089	108.573	152.661
 82.0	251.442	10391.6	9356.34	9018.08	8599.87	8821.17	7156.67	7880.57	5066.1	3804.71	2870.33	1768.32	1235.85	1184.16	857.564	474.21	515.159	351.472	293.964	153.413	133.49	154.836
 85.1	84.7406	11737.1	10778.1	11076.4	9524.2	9571.87	8965.73	8493.53	5657.06	3292.07	2779.56	2618.68	1450.17	1129.78	511.868	589.619	346.762	150.537	287.676	169.818	146.506	113.733
 88.2	75.8788	12449.2	10799	10427	9449.21	9823.77	9397.46	9387.16	6953.75	4067.05	2683.9	2207.36	1531.1	772.125	637.151	844.327	314.473	441.471	182.454	285.753	139.133	70.2252
 91.4	255.756	12998.4	12013.8	11056.1	9486.74	9653.03	8690.37	8357.2	7213.01	4454.22	2792.82	2890.47	1676.55	858.259	626.904	711.264	466.365	334.695	335.897	339.987	108.186	189.665
 94.7	132.938	12970.8	12058.2	10803.7	10505.3	9957.11	9191.07	9012.68	6930.53	5005.18	2837.15	2446.81	1761.28	1217.63	1046.18	621.014	414.641	377.41	283.899	150.236	179.395	130.681
 98.2	82.4866	13694.1	13638.2	11556.3	11231.5	10377.1	10219.7	9567.16	6917.78	4339.79	3115.84	2810.32	1688.93	1072.78	771.782	820.626	798.966	464.437	422.729	325.314	265.616	78.2284
