Sample File	D:\OlinCollege\All_data\OlinCollege\Austin Air NO PREFILTER\High2.S80
Classifier Model	3080
DMA Model	3085
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01905
DMA Characteristic Length(cm)	0.04987
CPC Model	3775 Low Flow
Gas Viscosity (kg/(m*s))	1.822e-005
Mean Free Path (m)	6.642e-008
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	TRUE
Gas Density	0.0012
Units	dw/dlogDp
Weight	Number
Sample #	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
Date	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17
Start Time	19:27:31	19:32:35	19:37:35	19:42:36	19:47:35	19:52:35	19:57:35	20:02:35	20:07:35	20:12:35	20:17:35	20:22:35	20:27:35	20:32:35	20:37:35	20:42:35	20:47:35	20:52:35	20:57:35	21:02:35	21:07:35	21:12:35
Diameter Midpoint
 82.0	249.914	194.502	126.405	93.0888	63.9605	47.9802	106.612	565.234	155.986	49.6476	64.1953	65.2145	8.8011	0	35.9935	33.5429	28.8906	10.596	52.7312	14.4242	0	50.4345
 85.1	260.754	283.35	340.889	160.29	97.0623	80.8011	79.1308	494.415	152.378	16.1245	7.08779	15.0168	0	36.1469	18.0734	35.1724	0	0	0	18.0734	0	14.1756
 88.2	265.796	173.892	317.574	277.711	115.464	90.7823	165.521	522.683	197.436	41.421	0.741573	0	5.29813	0	0	14.9633	14.7252	33.206	0	53.6405	25.7591	0
 91.4	534.559	315.467	118.884	225.709	146.178	61.2827	26.4128	447.468	130.48	48.6933	26.5211	9.40526	0	7.79106	0	17.6095	33.3959	0	31.9906	15.9953	32.44	11.6463
 94.7	272.108	388.578	197.697	92.4299	126.951	98.5119	66.3193	362.198	216.023	35.544	0	11.4958	10.1624	47.5807	12.894	0	13.3708	0	0	14.8721	32.8822	45.1962
 98.2	363.236	228.588	298.279	154.503	55.576	167.247	110.582	454.986	115.383	62.5447	3.11682	10.2078	10.1618	0	0	0	29.75	51.6799	12.5474	0	29.75	12.5234
101.8	321.147	243.25	218.201	189.75	56.2165	132.178	148.268	603.779	141.55	11.8379	39.3536	97.9589	13.0795	0	0	34.1465	9.38408	2.55686	14.2729	0	12.1844	26.4573
105.5	439.95	364.995	218.831	220.182	158.378	190.019	131.377	596.106	185.528	88.3273	13.3023	14.0267	0	16.9244	15.1133	33.8488	30.2267	82.0875	32.0377	0	22.4407	30.2267
109.4	568.087	311.637	270.896	93.4148	83.8996	110.278	76.7183	481.854	126.975	76.6348	33.5599	50.3398	33.5599	0	33.5599	0	0	16.7799	16.7799	0	26.295	0
113.4	413.1	358.204	291.193	243.452	159.869	150.306	124.171	432.081	100.3	50.1499	0	16.7166	16.7166	0	9.41879	0	33.4333	16.7166	66.8665	16.7166	33.4333	33.4333
117.6	414.482	384.822	252.733	236.154	123.293	139.872	205.644	405.141	222.223	49.7378	16.5793	0	16.5793	16.5793	23.8172	0	0	49.7378	16.5793	66.3171	23.272	16.5793
