Sample File	D:\OlinCollege\All_data\OlinCollege\Austin Air PREFILTER\High2.S80
Classifier Model	3080
DMA Model	3085
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01905
DMA Characteristic Length(cm)	0.04987
CPC Model	3775 Low Flow
Gas Viscosity (kg/(m*s))	1.822e-005
Mean Free Path (m)	6.642e-008
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	TRUE
Gas Density	0.0012
Units	dw/dlogDp
Weight	Number
Sample #	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
Date	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17
Start Time	18:22:31	18:27:35	18:32:35	18:37:35	18:42:35	18:47:35	18:52:35	18:57:35	19:02:35	19:07:35	19:12:35	19:17:35	19:22:35	19:27:35	19:32:35	19:37:35	19:42:35	19:47:35	19:52:35	19:57:35	20:02:35	20:07:35
Diameter Midpoint
 71.0	1914.15	1596.25	1610.99	1526.55	1932.98	1596.66	1812.04	2195.17	625.21	425.408	116.771	116.706	70.9757	56.4451	58.3895	55.879	28.7471	4.5965	15.6878	90.9251	0	51.5548
 73.7	1434.5	1801.28	1914.27	1370.01	1430.72	1399.51	1389.21	1585.45	756.072	286.929	147.967	61.8084	72.5673	76.6233	31.1346	17.8409	85.7588	28.8189	70.1342	54.1722	55.4462	108.253
 76.4	1704.56	1943.75	1436.38	1740.43	1325.82	1375.09	1433.2	1889.41	781.886	212.9	187.269	93.0216	0	52.4365	0	0	18.9975	15.1083	0	56.1581	28.6529	113.273
 79.1	1235.43	1411.74	1391.34	1808.84	1188.46	1428.24	1366.4	2029.28	607.799	172.733	88.2962	69.2102	46.5993	29.7933	70.9192	70.8464	68.7427	102.717	28.755	32.8635	54.7455	101.476
 82.0	1159.38	1417.51	1545.98	1239.11	1388.35	1361.87	1277.98	1663.37	617.802	249.412	104.373	84.7484	25.3172	9.61601	105.53	86.466	51.4906	0	63.8956	49.7626	124.615	46.2954
 85.1	1335.99	1404.37	1396.57	1466.83	1034.52	1204.94	1349.79	1604.69	837.774	294.33	74.9066	94.9609	61.3092	33.0902	18.0734	50.1892	100.378	15.0168	71.3193	48.107	53.2458	32.1157
 88.2	1234.72	1441.77	1204.57	1459.94	1052.55	868.027	1061	1365.79	590.616	198.49	145.882	123.41	37.2883	23.2073	11.6037	86.4839	27.3723	16.603	12.409	46.0868	86.4839	13.6861
 91.4	1031.46	1160.93	993.288	901.806	1024.58	931.636	777.977	1305.75	723.868	345.001	100.9	78.856	0	54.2793	73.3911	31.9906	7.2974	30.8701	64.9685	21.0563	33.2465	0
 94.7	1035.08	759.047	885.839	843.578	1020.74	881.35	1040.23	1367.3	567.04	182.719	92.7121	24.6281	45.4739	56.9576	29.7442	45.1962	7.77792	63.2063	34.8603	15.452	28.2173	47.6256
 98.2	917.624	855.767	953.014	900.691	951.858	996.533	858.924	1126.98	462.538	171.754	50.1415	64.1792	25.5681	32.1137	0	0	32.1137	0	83.7695	7.80477	0	62.3676
101.8	728.654	809.167	797.332	983.212	1098.57	663.891	839.934	1034.37	307.377	248.74	141.081	41.4421	30.1527	10.6325	28.5458	0	25.7455	0	14.9847	68.0807	63.4041	55.8963
105.5	689.225	1079.52	889.669	865.939	831.384	748.884	853.202	1176.08	421.825	202.271	163.811	47.1511	33.8488	12.7589	0	64.0755	11.4912	82.811	16.9244	32.0377	0	33.8488
109.4	747.832	910.784	704.494	798.255	913.201	723.954	1037.76	1042.61	436.278	234.919	100.68	67.1197	16.7799	0	33.5599	0	26.3785	43.1585	33.5599	16.7799	9.59861	33.5599
113.4	518.216	976.575	1009.87	527.491	916.72	809.409	859.559	1031.25	468.066	210.018	83.5832	0	33.4333	16.7166	50.1499	16.7166	7.15424	23.8709	33.4333	0	40.5875	0
117.6	563.696	952.257	846.939	899.87	820.473	925.791	743.419	963.539	437.754	206.189	99.4757	99.4757	33.1586	33.1586	16.5793	16.5793	16.5793	33.1586	33.1586	16.5793	0	0
